signal_strength_dbm,throughput_mbps,latency_ms
-90.87,0.5,36.51
-49.11,67.03,7.67
-71.41,39.72,32.44
-42.08,209.06,2.36
-67.99,51.76,31.45
-80.05,36.54,19.52
-84.44,77.57,15.88
-75.24,13.39,39.65
-95.0,7.42,28.95
-69.92,12.3,23.4
-82.25,5.88,34.88
-78.09,23.3,133.18
-95.0,0.5,35.38
-67.86,20.37,14.2
-67.66,19.25,34.0
-70.66,55.28,23.42
-40.94,37.77,126.82
-73.25,6.91,494.55
-66.67,18.91,321.31
-60.5,22.5,39.73
-64.96,11.08,63.57
-64.45,94.04,10.26
-63.72,24.68,16.58
-79.15,91.9,29.23
-77.54,19.13,21.5
-91.18,7.69,99.46
-79.03,10.08,199.61
-86.52,14.14,28.83
-87.3,0.5,48.09
-67.38,28.37,17.78
-63.19,99.89,13.67
-82.69,8.91,23.15
-76.32,29.02,34.31
-57.79,61.13,4.9
-74.42,10.43,54.62
-80.85,3.93,500.0
-86.08,7.55,65.95
-80.43,20.64,85.4
-62.0,19.13,23.64
-32.42,97.86,6.01
-78.44,37.71,19.1
-49.77,18.92,482.45
-72.92,68.69,13.78
-58.7,21.14,53.64
-64.95,20.21,16.1
-70.37,11.76,28.45
-72.7,35.09,15.15
-79.34,6.87,43.49
-66.48,20.55,49.97
-69.39,39.06,85.28
-95.0,3.92,56.26
-60.61,55.68,111.81
-66.46,29.77,12.75
-72.97,28.77,500.0
-88.93,9.02,49.63
-89.78,6.24,72.15
-80.18,20.39,195.52
-66.74,18.54,43.49
-79.7,5.14,493.86
-72.08,13.39,194.57
-92.63,0.5,126.47
-46.48,108.53,28.55
-83.3,0.5,62.41
-76.65,4.34,323.19
-69.96,17.84,26.51
-74.67,58.14,17.02
-65.05,20.66,20.62
-93.35,4.93,30.88
-75.98,18.04,97.57
-65.5,14.96,47.28
-69.27,62.18,13.65
-77.6,20.17,19.47
-46.15,27.04,54.28
-69.42,8.96,49.58
-93.76,9.89,26.23
-67.64,38.73,236.38
-67.21,10.87,70.4
-57.3,17.32,63.43
-80.35,39.89,15.51
-46.12,161.63,7.81
-61.05,55.65,30.12
-95.0,0.5,44.79
-81.7,25.73,23.19
-75.07,24.3,57.9
-70.06,37.03,34.98
-55.67,94.83,16.22
-72.62,15.56,23.07
-71.79,28.64,17.13
-60.03,28.19,21.64
-74.26,6.53,500.0
-61.28,24.32,24.38
-66.47,87.77,9.91
-36.19,57.06,12.99
-42.47,43.52,17.34
-72.38,15.32,53.43
-59.42,37.37,497.2
-67.87,13.26,25.29
-82.98,50.81,19.57
-77.33,40.81,12.84
-70.13,37.58,57.63
-65.61,46.25,186.88
-78.19,34.99,26.66
-83.53,12.48,330.01
-71.5,21.04,22.2
-63.75,15.24,482.7
-58.96,58.48,149.73
-71.25,24.07,18.32
-81.72,30.14,25.93
-69.35,160.54,14.98
-48.05,150.32,10.82
-61.36,61.86,55.24
-71.96,130.13,12.89
-79.05,11.29,29.7
-77.84,5.51,164.37
-60.04,25.31,26.91
-81.06,5.47,500.0
-95.0,6.02,38.34
-61.13,24.03,15.44
-88.82,0.5,213.09
-78.32,67.19,14.91
-73.21,48.47,30.63
-67.45,55.06,33.39
-67.89,20.77,37.29
-82.32,17.74,36.09
-23.93,51.75,50.15
-78.29,29.41,32.11
-83.27,17.9,20.53
-80.86,13.4,333.38
-65.77,16.92,485.54
-63.55,67.41,22.29
-81.88,32.15,20.94
-77.31,20.62,104.84
-72.59,8.93,55.67
-59.31,65.07,29.04
-26.78,58.55,21.28
-75.49,24.98,500.0
-67.77,52.05,35.73
-81.3,7.03,48.52
-75.68,28.44,136.9
-56.61,23.08,29.66
-43.72,53.96,10.5
-92.69,4.26,64.12
-76.63,11.76,22.17
-68.7,56.54,10.37
-52.42,13.5,82.22
-82.97,5.52,40.62
-62.18,47.77,48.65
-76.07,18.23,119.8
-69.01,17.26,130.71
-92.06,4.38,42.83
-95.0,5.82,25.85
-68.22,15.07,30.63
-87.46,0.5,64.94
-67.96,20.43,51.64
-48.85,34.08,32.87
-74.82,64.52,12.2
-33.25,114.39,20.48
-76.7,27.09,326.04
-94.08,4.14,43.38
-71.04,15.84,80.44
-83.62,6.26,36.41
-86.75,7.23,34.48
-52.43,79.66,32.54
-66.69,291.62,8.91
-68.95,36.86,66.47
-83.32,11.95,34.22
-78.17,16.04,21.7
-67.38,13.31,82.97
-84.22,7.28,335.02
-71.58,26.16,500.0
-72.39,48.95,25.37
-72.44,21.86,15.33
-62.49,64.17,23.82
-71.88,10.02,500.0
-64.27,73.65,16.59
-54.78,103.14,10.09
-67.23,283.37,6.54
-78.73,26.96,33.31
-81.26,32.19,21.74
-73.3,12.76,35.39
-78.51,1.06,150.46
-70.23,19.37,26.03
-59.22,40.63,49.86
-82.58,14.57,242.41
-95.0,2.97,35.03
-60.91,72.92,15.48
-56.28,27.3,16.6
-95.0,0.76,58.16
-78.76,6.26,110.26
-60.07,19.57,46.18
-76.04,17.17,58.37
-58.37,20.89,480.32
-90.31,3.93,79.59
-78.38,7.68,79.07
-65.55,13.56,22.72
-85.52,13.27,102.83
-52.03,105.84,19.26
-69.04,34.51,23.91
-73.44,9.62,31.7
-64.43,58.48,8.36
-59.52,63.51,28.16
-84.24,24.82,20.56
-79.79,19.07,30.35
-43.91,48.46,14.39
-53.62,22.13,55.63
-44.49,38.05,20.19
-95.0,1.74,55.84
-73.53,7.19,126.96
-64.38,28.35,17.12
-95.0,0.77,24.82
-63.49,66.98,26.85
-57.47,38.93,13.17
-78.8,25.09,32.15
-81.68,8.31,135.64
-67.24,13.76,500.0
-60.7,69.63,25.11
-62.52,37.35,10.82
-46.15,165.51,7.46
-86.76,7.56,37.74
-72.34,19.08,21.5
-86.09,13.02,136.97
-95.0,0.5,57.21
-95.0,0.5,146.63
-60.65,39.0,11.41
-77.56,7.34,33.99
-74.88,157.94,16.97
-46.26,27.07,44.02
-55.24,76.69,23.84
-46.3,40.41,19.72
-55.9,44.71,55.42
-66.38,10.48,500.0
-80.79,9.59,33.26
-71.98,34.05,239.59
-67.79,16.37,186.2
-68.05,40.97,37.6
-74.3,10.37,121.58
-51.62,166.16,5.45
-42.66,43.96,19.74
-47.45,105.9,21.44
-53.08,42.72,8.87
-92.75,9.21,500.0
-75.89,48.42,31.15
-69.25,21.73,13.77
-74.73,115.96,15.04
-46.99,31.98,23.35
-76.2,19.68,50.24
-81.13,21.17,23.03
-46.77,80.78,149.37
-76.42,13.55,24.06
-72.8,18.16,29.73
-95.0,0.5,88.36
-77.86,10.46,51.45
-95.0,7.25,38.28
-67.99,10.34,234.81
-85.07,14.62,330.57
-73.98,19.76,27.36
-95.0,10.56,28.55
-81.89,13.75,242.1
-82.73,14.4,71.89
-95.0,4.62,73.76
-78.59,17.97,500.0
-72.03,32.79,325.05
-57.23,19.84,38.06
-37.45,32.3,500.0
-65.81,46.87,42.95
-83.3,16.69,167.39
-49.15,26.75,41.23
-71.63,38.41,27.73
-71.31,8.15,37.66
-95.0,0.5,32.06
-62.64,200.19,8.89
-46.22,56.39,11.45
-69.59,105.29,17.54
-81.19,30.47,25.41
-57.39,37.03,12.86
-86.82,6.07,52.93
-73.74,13.82,327.89
-72.7,17.21,28.04
-83.35,17.2,40.24
-83.9,8.27,113.3
-74.07,10.15,158.72
-63.92,157.83,12.22
-84.16,6.15,36.96
-65.84,17.76,40.35
-73.04,37.3,67.33
-69.72,45.66,29.62
-39.88,109.21,9.07
-66.78,12.56,487.71
-80.06,13.1,34.25
-54.62,309.12,3.7
-89.41,0.5,47.04
-87.58,12.81,27.49
-64.08,15.29,87.16
-79.69,20.93,52.92
-61.78,24.78,27.89
-54.39,36.39,15.25
-49.25,22.78,100.03
-91.38,5.27,32.97
-47.85,116.42,15.25
-67.28,26.57,13.99
-76.67,39.23,21.69
-95.0,3.38,73.77
-81.57,8.82,52.18
-86.95,7.18,32.27
-57.11,28.53,24.14
-77.56,91.08,12.69
-57.04,19.01,31.34
-62.87,18.55,499.5
-86.36,6.13,23.16
-67.76,70.5,12.92
-72.63,10.54,134.63
-62.55,45.02,500.0
-46.59,79.87,124.5
-72.04,10.55,41.83
-78.55,8.3,43.3
-82.88,20.27,36.82
-69.42,12.65,129.57
-78.61,7.32,58.92
-65.43,78.09,14.13
-85.53,4.43,103.52
-71.48,29.27,500.0
-63.47,27.77,13.11
-61.19,56.84,60.41
-72.38,104.06,16.41
-60.98,77.24,17.73
-64.25,78.1,16.09
-81.3,29.38,24.89
-63.69,58.12,25.39
-66.75,84.16,10.92
-40.25,31.04,102.17
-56.87,48.74,500.0
-87.03,8.11,34.73
-86.77,0.5,40.97
-45.68,63.68,6.95
-64.34,47.38,8.85
-59.27,16.64,500.0
-68.81,17.53,27.75
-77.66,72.22,14.53
-65.44,99.96,10.17
-62.5,25.61,30.42
-95.0,8.71,39.84
-77.88,7.96,30.73
-83.02,18.03,32.05
-55.63,143.39,7.33
-68.34,25.36,25.3
-68.33,13.31,29.81
-57.21,54.28,70.55
-69.82,75.28,17.69
-92.52,10.7,32.49
-81.2,21.03,52.43
-88.18,10.5,500.0
-84.15,24.31,26.91
-53.76,25.74,56.1
-83.17,7.11,31.75
-93.26,5.06,26.5
-79.04,14.52,44.86
-67.67,21.4,25.53
-87.34,1.19,32.86
-82.78,27.66,25.69
-79.26,24.99,16.0
-95.0,0.53,108.94
-95.0,3.12,29.81
-68.58,20.04,17.62
-34.35,28.86,79.27
-63.15,23.18,34.16
-84.66,3.17,31.45
-76.68,20.96,16.33
-66.7,19.42,55.44
-69.1,13.75,45.71
-51.77,107.37,17.85
-75.77,37.02,27.79
-80.59,18.09,53.19
-62.23,51.8,49.62
-86.11,0.5,54.76
-66.99,17.42,24.07
-84.96,6.18,128.97
-83.86,9.27,67.71
-74.47,17.83,30.92
-69.0,28.86,14.68
-72.33,39.86,23.01
-95.0,2.8,212.5
-54.06,100.35,15.43
-53.33,54.42,12.25
-95.0,3.69,74.97
-52.79,21.96,124.93
-44.87,82.73,42.3
-69.59,62.06,18.48
-95.0,2.61,23.44
-59.13,52.93,35.76
-70.68,46.73,37.08
-87.27,6.9,30.72
-72.27,38.53,490.06
-62.72,19.72,29.92
-52.62,115.51,14.78
-77.16,78.47,20.11
-34.63,100.54,49.0
-68.57,8.3,98.21
-66.2,172.8,13.82
-77.25,1.01,194.21
-55.25,24.0,16.54
-46.06,77.17,315.05
-58.87,25.88,40.87
-84.37,1.55,50.59
-59.94,54.38,184.8
-85.69,23.4,24.83
-71.76,14.23,26.31
-83.76,13.05,24.27
-35.45,48.95,19.67
-46.35,42.94,13.37
-90.48,10.64,108.75
-69.11,23.82,19.78
-61.52,22.97,18.98
-65.31,14.11,31.67
-69.01,10.13,25.53
-72.22,14.34,28.36
-53.28,27.81,29.42
-70.28,21.67,486.06
-75.94,8.19,46.12
-49.4,77.25,19.97
-60.61,74.14,9.68
-60.6,49.57,5.9
-79.32,9.81,58.23
-66.58,21.33,31.6
-87.21,6.01,51.03
-69.03,40.06,37.77
-79.57,10.97,499.69
-78.56,86.39,19.44
-62.91,14.43,57.52
-55.39,71.03,48.52
-44.31,27.47,64.95
-74.12,12.76,134.75
-81.55,28.76,29.25
-86.15,7.77,36.07
-63.06,29.68,14.85
-95.0,7.41,28.43
-49.76,24.75,100.57
-83.82,8.32,60.19
-54.26,21.81,39.17
-34.86,44.86,34.38
-82.48,17.47,74.01
-76.66,30.92,36.98
-80.58,16.87,498.42
-62.55,21.47,68.13
-68.35,8.52,326.76
-55.78,17.41,73.38
-69.37,50.84,28.49
-91.39,10.28,28.51
-93.25,1.48,77.84
-39.9,23.71,500.0
-72.32,18.46,28.08
-52.78,86.1,28.65
-72.55,100.7,10.92
-67.36,35.74,14.01
-46.28,80.9,7.69
-63.62,18.8,150.55
-83.62,0.73,498.66
-75.32,34.73,29.7
-66.66,24.23,24.51
-71.43,20.07,22.44
-95.0,3.53,185.57
-73.25,8.82,78.81
-77.37,19.9,191.3
-20.0,174.51,8.59
-95.0,0.79,116.12
-29.31,44.42,93.35
-72.28,13.14,51.64
-64.98,22.69,46.09
-62.92,78.64,16.2
-58.17,58.3,12.62
-72.08,5.89,72.25
-92.73,3.98,44.01
-81.47,8.76,38.59
-38.6,52.53,20.48
-89.01,8.58,61.51
-71.23,22.03,15.78
-81.28,78.15,14.87
-72.32,14.42,115.96
-75.33,11.68,70.36
-28.75,127.13,18.75
-66.39,32.99,17.04
-56.48,94.12,19.76
-53.4,12.24,164.83
-45.71,25.54,500.0
-73.13,58.85,15.23
-33.58,33.63,500.0
-72.98,70.03,14.1
-89.61,7.09,35.71
-84.5,6.16,37.44
-69.06,53.68,29.97
-63.86,21.51,27.21
-87.14,5.66,42.27
-89.64,10.9,255.65
-34.26,37.23,47.11
-77.41,10.41,26.78
-59.73,34.73,8.93
-70.49,94.24,14.86
-82.39,8.6,35.99
-40.61,614.18,1.5
-80.26,6.34,33.84
-41.2,96.0,128.59
-50.5,97.82,18.02
-49.86,27.6,28.73
-52.21,22.05,500.0
-95.0,3.01,33.74
-95.0,3.59,38.08
-74.26,22.1,103.8
-85.57,14.16,30.78
-72.19,30.83,12.99
-39.6,39.78,62.48
-76.0,153.44,14.06
-77.21,1.7,43.23
-50.47,29.04,23.95
-73.14,14.68,52.58
-72.68,11.67,66.19
-76.95,0.5,22.36
-53.68,121.46,11.95
-78.93,15.22,20.39
-53.3,35.59,14.48
-69.01,83.28,6.23
-36.35,190.84,7.31
-62.21,27.43,23.74
-65.44,13.95,235.72
-45.53,18.37,196.53
-62.63,52.09,7.19
-89.67,0.5,42.18
-63.29,35.08,24.41
-68.91,14.42,89.92
-60.66,26.55,231.81
-57.22,74.37,44.79
-55.84,124.62,7.83
-94.11,4.4,106.9
-72.57,26.32,26.38
-70.6,123.61,14.02
-83.13,14.29,52.02
-72.89,8.89,85.89
-65.74,11.26,38.62
-95.0,0.5,43.59
-32.34,34.86,43.3
-69.78,27.66,60.94
-92.43,12.13,40.73
-87.23,22.83,19.15
-75.92,29.92,32.32
-47.5,81.7,5.96
-89.17,9.08,36.08
-67.56,17.64,22.91
-60.72,29.07,16.45
-94.02,0.5,104.25
-68.67,17.4,18.73
-87.43,9.22,43.66
-52.19,28.89,29.17
-87.63,5.45,71.75
-87.14,7.83,40.98
-79.95,11.52,122.42
-81.54,10.34,22.95
-52.03,16.52,187.9
-63.65,35.72,11.88
-89.82,13.34,24.64
-90.63,9.34,129.72
-79.75,11.77,32.51
-85.61,11.19,72.93
-72.01,70.02,16.73
-34.18,127.84,34.67
-65.93,14.68,191.56
-87.8,0.5,107.68
-75.71,10.86,101.46
-72.35,37.95,37.82
-87.75,0.5,39.21
-71.56,18.05,17.3
-77.56,26.12,28.69
-70.56,37.66,11.53
-92.13,11.62,24.37
-64.32,22.78,150.05
-75.87,13.45,20.26
-63.66,43.58,12.84
-59.93,22.42,30.14
-74.22,44.89,23.85
-46.96,31.21,44.26
-44.31,147.72,9.22
-60.31,13.53,500.0
-59.63,80.68,17.11
-82.09,10.08,19.56
-93.23,4.84,498.7
-61.95,16.76,489.37
-95.0,0.5,107.51
-55.68,23.77,321.39
-65.17,20.87,19.51
-75.83,24.58,500.0
-51.41,27.08,64.53
-66.12,175.86,11.21
-70.3,22.46,147.16
-73.46,10.86,71.17
-75.18,17.89,20.11
-79.92,10.29,100.94
-61.98,23.26,61.08
-60.36,25.04,21.26
-82.32,6.97,195.77
-40.21,66.18,3.75
-52.85,57.48,153.49
-89.07,9.74,125.83
-89.78,5.28,99.4
-37.86,36.2,478.99
-90.22,4.85,53.3
-51.87,48.39,108.96
-89.52,1.06,39.42
-66.89,40.5,153.82
-72.13,16.07,40.09
-60.01,148.67,7.08
-42.89,42.68,16.75
-68.05,16.14,32.1
-81.63,12.92,30.29
-74.97,12.5,63.78
-73.94,6.38,74.71
-68.29,23.03,21.42
-66.4,24.87,332.99
-55.35,17.76,64.38
-43.15,53.96,12.62
-55.24,111.38,10.79
-75.78,11.07,35.64
-95.0,7.78,337.65
-75.67,14.56,31.47
-60.82,43.94,500.0
-75.68,30.8,31.15
-75.81,32.15,25.65
-68.66,50.38,42.19
-89.44,7.19,43.29
-67.63,59.21,25.4
-86.74,0.5,82.07
-80.83,6.04,329.15
-39.11,115.34,32.56
-95.0,0.5,66.1
-50.64,54.58,11.65
-81.89,17.84,15.06
-69.42,31.45,190.79
-72.96,14.95,500.0
-58.34,48.53,19.66
-71.62,11.9,500.0
-59.69,15.97,78.47
-38.8,27.78,44.45
-95.0,4.41,56.46
-64.06,92.28,12.18
-70.64,10.01,66.09
-61.71,25.99,26.17
-89.67,17.82,27.33
-58.96,69.77,61.3
-95.0,0.5,89.2
-77.19,6.6,47.22
-53.7,51.35,3.26
-65.53,177.27,11.21
-64.76,38.37,488.16
-71.82,15.04,24.45
-68.45,17.17,22.94
-78.4,41.73,17.53
-81.59,10.8,105.85
-64.14,16.9,28.1
-64.81,37.46,322.5
-64.63,18.44,158.17
-71.68,5.95,489.47
-22.07,169.07,9.69
-87.58,3.24,22.55
-79.25,28.33,17.93
-61.73,49.04,6.01
-65.87,22.96,23.0
-72.06,16.6,25.49
-52.6,64.92,5.49
-95.0,2.67,59.68
-68.22,36.09,484.93
-67.64,20.26,29.07
-67.48,9.79,122.48
-57.39,52.44,13.43
-73.04,22.13,16.09
-86.87,0.5,73.0
-67.95,27.33,71.81
-36.06,36.32,16.67
-70.96,9.92,85.38
-77.19,10.67,99.08
-84.47,12.28,27.62
-64.54,77.27,16.3
-75.57,20.27,20.06
-85.53,2.13,48.08
-81.24,2.93,48.47
-21.44,256.51,9.82
-50.78,24.4,30.42
-70.75,29.38,13.93
-76.77,30.49,34.82
-53.93,90.48,10.3
-83.94,2.48,28.21
-65.47,19.67,14.4
-70.74,39.71,59.44
-95.0,6.94,117.22
-88.32,4.49,253.03
-66.92,14.19,77.76
-75.11,26.56,87.77
-72.59,40.03,10.63
-67.04,9.98,58.1
-80.39,15.22,21.72
-90.39,10.43,22.26
-38.71,44.9,17.06
-77.15,11.21,493.55
-82.83,10.41,55.63
-82.65,2.47,62.12
-57.58,25.61,67.21
-88.5,1.21,71.56
-63.29,23.1,29.74
-62.48,42.5,11.12
-61.39,39.23,11.6
-67.7,102.44,15.14
-72.7,31.82,41.7
-69.13,44.83,26.66
-73.36,7.71,115.28
-57.89,92.77,13.34
-58.26,32.48,16.05
-75.91,25.19,57.37
-72.58,39.34,70.76
-70.54,20.6,22.28
-65.13,21.19,34.59
-53.71,33.73,16.63
-20.0,68.98,15.91
-72.66,60.76,22.01
-45.12,39.21,20.98
-68.58,12.55,325.82
-58.15,83.73,15.49
-68.71,9.35,113.86
-67.02,29.82,15.06
-82.82,21.57,22.08
-77.46,7.33,62.75
-69.28,75.36,10.64
-72.81,78.2,11.46
-67.88,18.45,89.63
-72.32,34.4,18.19
-95.0,6.97,23.15
-79.16,6.99,500.0
-67.1,13.58,76.53
-60.18,29.46,13.43
-74.65,113.52,15.25
-56.48,54.17,5.07
-93.18,5.61,56.11
-95.0,3.62,71.21
-85.82,29.92,20.9
-88.37,10.52,32.4
-92.07,0.5,197.58
-76.33,47.5,19.84
-75.41,23.69,244.99
-89.2,7.32,64.74
-78.12,31.28,29.07
-86.45,42.37,21.98
-87.92,12.61,36.46
-91.76,6.79,56.38
-60.36,138.01,9.2
-91.18,4.17,109.13
-78.73,22.97,22.46
-44.12,22.95,49.38
-79.24,13.83,30.39
-55.81,76.04,30.52
-52.59,22.32,89.13
-65.32,260.58,12.43
-78.15,8.39,51.61
-94.36,0.52,40.63
-45.86,70.28,132.86
-84.86,18.13,53.35
-63.77,29.17,12.98
-43.88,106.94,23.87
-72.01,8.77,147.7
-72.28,18.91,22.0
-67.58,15.87,64.01
-73.5,15.87,31.44
-66.92,16.61,68.53
-94.06,2.83,55.06
-72.87,69.31,14.82
-59.83,41.1,8.2
-90.87,13.7,30.14
-60.55,37.1,10.62
-76.91,11.31,96.62
-87.58,12.48,24.81
-82.09,16.93,36.43
-58.7,23.95,47.23
-66.75,48.01,9.22
-66.06,14.53,128.18
-68.5,13.7,488.43
-78.96,9.2,21.75
-45.45,31.65,106.55
-90.43,3.12,88.17
-76.37,27.2,50.07
-54.18,35.71,23.32
-38.28,96.32,6.35
-78.66,3.93,79.19
-51.88,137.61,8.89
-52.31,13.63,196.15
-88.07,9.6,44.96
-73.51,20.86,168.89
-80.92,14.91,21.67
-66.25,12.82,236.18
-83.67,9.11,73.9
-55.17,22.79,36.91
-55.58,15.37,239.45
-41.7,201.41,8.58
-61.74,21.32,18.91
-49.16,74.77,48.01
-75.28,27.4,158.73
-45.64,46.44,8.24
-71.02,36.67,34.23
-37.21,83.11,114.18
-74.72,14.27,27.03
-59.79,46.51,500.0
-80.44,19.12,107.93
-83.35,0.5,64.82
-95.0,0.5,85.29
-69.02,16.72,190.8
-76.42,13.79,69.69
-79.42,11.32,30.76
-78.07,46.95,21.18
-66.54,70.34,13.77
-75.47,8.65,242.8
-74.12,8.7,325.38
-84.1,17.64,37.04
-71.76,36.33,494.59
-69.63,8.2,191.4
-61.14,20.56,25.41
-82.76,24.13,31.97
-75.88,4.27,54.91
-55.1,81.94,4.7
-91.71,0.5,53.43
-59.62,12.04,248.36
-61.13,27.26,18.19
-60.98,21.68,18.11
-70.34,20.34,20.54
-84.86,13.81,55.72
-76.24,10.07,22.16
-72.68,16.41,34.2
-72.62,38.41,64.18
-81.97,14.02,49.48
-79.43,16.44,101.26
-94.73,0.5,500.0
-88.27,3.85,32.87
-77.72,14.63,24.0
-27.71,313.6,4.83
-54.48,29.79,29.81
-65.55,14.04,54.41
-72.94,10.25,160.95
-79.64,9.1,500.0
-82.93,19.48,51.44
-72.78,32.32,60.5
-82.62,9.42,136.99
-59.95,36.52,16.92
-64.82,17.22,68.65
-43.47,82.82,500.0
-75.16,11.15,59.53
-58.65,19.96,500.0
-74.49,6.27,66.42
-82.77,7.26,45.54
-90.84,9.64,38.99
-69.78,36.51,16.26
-74.16,12.66,194.47
-76.98,14.24,24.21
-74.83,33.26,17.98
-77.86,18.9,332.46
-54.83,50.85,326.08
-71.19,72.36,17.8
-64.85,21.72,32.91
-46.12,41.05,17.59
-68.77,7.87,491.62
-56.19,22.97,131.6
-72.2,90.0,13.17
-68.24,15.9,26.94
-30.86,116.49,30.76
-72.01,77.5,12.03
-95.0,6.62,42.75
-76.34,22.92,16.87
-76.96,10.91,29.34
-76.04,7.36,239.8
-95.0,0.5,32.13
-68.57,6.45,113.96
-75.72,56.53,16.37
-73.41,40.37,41.88
-65.53,16.96,500.0
-82.12,20.55,36.2
-82.75,9.75,500.0
-83.28,11.37,82.72
-78.83,9.41,30.04
-75.43,31.52,41.75
-64.13,187.22,5.61
-75.23,19.55,118.96
-62.98,25.45,22.7
-67.89,10.86,195.56
-74.37,70.53,18.0
-69.19,25.93,15.89
-79.44,60.17,19.16
-95.0,3.51,29.32
-70.98,7.42,93.8
-85.35,8.37,94.88
-79.61,4.92,500.0
-77.23,36.73,24.12
-45.28,27.15,76.61
-68.66,20.89,28.13
-70.36,29.57,11.75
-58.94,74.19,20.49
-82.48,0.5,46.47
-65.74,50.36,51.32
-77.57,28.81,56.88
-67.03,11.07,322.64
-51.98,41.16,9.98
-89.44,0.5,106.28
-59.62,80.8,21.78
-68.74,8.52,192.2
-43.94,37.35,71.02
-89.27,2.94,37.78
-69.27,14.67,24.92
-87.88,5.01,64.72
-92.73,7.35,103.28
-79.23,8.47,37.72
-79.62,78.81,12.96
-63.47,20.45,20.57
-67.78,19.46,23.68
-34.83,74.14,7.19
-49.2,18.4,42.65
-70.4,55.86,26.65
-76.69,19.56,28.92
-87.62,9.35,70.68
-85.01,4.76,49.19
-87.82,0.5,79.33
-51.14,88.88,6.88
-66.21,53.75,5.12
-78.24,4.09,497.72
-66.03,65.53,16.65
-85.94,18.39,50.79
-73.15,52.65,13.18
-58.06,22.97,35.06
-75.47,8.88,28.69
-95.0,0.5,63.77
-54.46,21.91,154.62
-83.97,10.32,50.5
-66.24,16.64,26.62
-83.09,6.47,22.65
-29.78,57.34,18.31
-71.71,40.22,54.62
-62.77,14.94,90.87
-67.54,37.3,44.73
-81.33,8.51,71.78
-67.9,16.59,20.99
-92.77,0.5,56.53
-95.0,3.23,43.32
-69.63,14.76,42.66
-83.4,3.82,36.68
-66.98,16.17,189.89
-60.53,25.9,23.47
-95.0,9.89,29.92
-74.67,56.04,22.14
-73.74,30.19,54.14
-82.08,28.36,19.06
-66.07,22.73,23.94
-74.1,31.79,17.53
-95.0,7.92,25.74
-91.26,6.88,31.86
-71.6,22.93,16.49
-89.99,2.76,43.33
-82.67,0.5,201.19
-83.28,9.63,26.42
-65.54,28.07,29.44
-59.2,28.02,22.0
-49.44,30.16,48.37
-66.54,13.03,84.29
-55.94,33.41,13.24
-73.63,22.35,19.39
-37.64,61.45,10.64
-59.75,100.55,15.32
-95.0,3.29,500.0
-52.82,28.26,52.77
-76.8,37.95,26.07
-36.47,33.34,95.03
-59.45,52.98,500.0
-68.47,21.31,28.04
-88.34,11.35,51.48
-67.53,17.07,34.09
-90.2,10.07,28.83
-85.97,4.57,31.91
-63.98,12.57,500.0
-75.44,68.32,12.78
-94.38,8.34,22.61
-78.37,21.38,327.66
-61.52,43.57,68.76
-27.03,46.92,66.09
-52.82,97.58,16.52
-60.44,53.48,6.53
-50.16,36.02,11.79
-69.59,11.11,489.6
-95.0,9.14,28.31
-66.25,18.42,36.53
-47.78,45.09,20.96
-70.52,114.03,8.25
-63.2,146.5,5.56
-82.28,5.23,29.29
-42.33,91.78,30.73
-83.57,12.68,22.01
-79.08,14.89,19.32
-52.54,24.15,45.95
-95.0,4.28,73.71
-73.9,32.34,53.03
-65.9,50.68,8.99
-94.66,3.68,165.47
-70.93,92.29,12.26
-60.97,22.16,39.28
-66.7,60.15,20.05
-59.45,29.99,25.38
-68.25,15.86,32.43
-79.77,1.13,118.9
-95.0,6.11,44.33
-68.55,49.05,11.0
-46.5,29.19,61.71
-70.05,39.42,61.95
-78.58,24.67,29.23
-76.35,11.63,46.03
-76.54,15.34,40.83
-48.49,31.35,48.71
-80.34,75.21,20.06
-75.31,29.59,51.74
-85.29,7.6,68.48
-83.33,3.42,326.6
-73.0,13.62,47.21
-65.4,26.02,16.17
-59.27,42.48,5.55
-67.09,11.68,35.0
-71.42,56.66,22.68
-60.05,22.59,41.25
-63.02,21.72,239.89
-77.02,35.09,31.13
-48.48,18.26,500.0
-71.49,43.03,12.76
-89.46,7.94,38.24
-78.42,17.35,50.44
-76.95,26.33,94.51
-87.91,10.64,26.7
-73.76,12.52,43.37
-76.14,6.64,62.94
-51.19,61.6,488.59
-94.19,0.5,116.04
-86.17,12.66,30.76
-52.12,54.12,6.88
-95.0,0.5,64.09
-79.98,11.4,20.69
-92.98,5.82,34.77
-70.92,15.0,19.32
-20.0,40.6,49.46
-25.62,35.59,129.35
-86.39,6.83,43.28
-80.46,26.94,37.06
-56.95,27.69,48.0
-91.26,0.57,72.09
-69.39,18.28,31.7
-83.5,18.41,32.75
-66.95,14.03,239.72
-46.97,95.43,25.59
-69.96,7.14,500.0
-69.62,12.84,132.65
-85.86,5.66,30.7
-79.96,81.91,29.03
-73.08,23.75,331.32
-76.78,33.43,20.76
-43.29,83.82,6.8
-42.94,21.96,107.88
-95.0,7.31,500.0
-78.75,2.06,59.5
-95.0,6.21,268.31
-94.2,12.5,29.48
-57.67,14.08,500.0
-93.28,6.94,35.95
-85.19,34.2,32.02
-63.75,16.14,500.0
-70.57,9.29,500.0
-69.2,36.97,42.88
-77.24,5.07,66.33
-87.82,9.89,49.63
-81.1,12.15,495.32
-60.23,19.17,29.32
-58.47,18.1,42.93
-69.3,126.02,9.49
-92.76,0.5,53.3
